order_id,user_id,order_date,order_status,total_amount,order_Month,order_Day,cohort,order_period,cohort_index,customer_segment,buyer_type
O00013087,U007632,2024-11-18 21:06:23.196337,processing,363.12,November,Monday,2024-08,2024-11,3,B2C (Regular),Überlegender Käufer
O00013088,U006173,2025-11-09 07:59:09.720500,processing,22.53,November,Sunday,2024-06,2025-11,17,B2C (Regular),Überlegender Käufer
O00013090,U004592,2024-10-22 18:38:24.814639,completed,380.44,October,Tuesday,2024-09,2024-10,1,B2C (Regular),Gast_Bestellung
O00013091,U006096,2024-06-26 08:27:58.482096,shipped,685.59,June,Wednesday,2024-03,2024-06,3,B2C (Regular),Gast_Bestellung
O00013092,U005859,2024-12-29 15:40:17.652341,completed,36.52,December,Sunday,2024-12,2024-12,0,B2C (Regular),Überlegender Käufer
O00013093,U004128,2024-10-29 11:00:48.695078,completed,1217.05,October,Tuesday,2024-10,2024-10,0,B2C (Regular),Gast_Bestellung
O00013094,U005621,2025-10-19 16:16:59.721437,completed,912.6,October,Sunday,2025-10,2025-10,0,B2C (Regular),Überlegender Käufer
O00013096,U008428,2024-05-15 14:45:39.975844,shipped,1399.27,May,Wednesday,2024-04,2024-05,1,B2C (Regular),Gast_Bestellung
O00013097,U002012,2025-02-15 10:42:21.567667,shipped,3475.97,February,Saturday,2024-01,2025-02,13,B2B (High Value),Überlegender Käufer
O00013101,U006438,2025-02-24 02:05:05.295294,shipped,22.15,February,Monday,2025-02,2025-02,0,B2C (Regular),Überlegender Käufer
O00013104,U002376,2024-07-01 19:08:09.770154,processing,238.05,July,Monday,2024-07,2024-07,0,B2C (Regular),Überlegender Käufer
O00013105,U003266,2025-01-16 20:09:49.449359,shipped,111.06,January,Thursday,2024-03,2025-01,10,B2C (Regular),Überlegender Käufer
O00013107,U008276,2024-04-17 14:13:57.543298,completed,482.45,April,Wednesday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00013108,U009121,2024-10-18 11:20:58.116603,shipped,8.47,October,Friday,2024-10,2024-10,0,B2C (Regular),Gast_Bestellung
O00013110,U006699,2025-03-22 10:45:56.160587,processing,388.22,March,Saturday,2024-12,2025-03,3,B2C (Regular),Überlegender Käufer
O00013113,U000801,2025-02-24 11:11:09.337454,completed,278.82,February,Monday,2025-02,2025-02,0,B2C (Regular),Überlegender Käufer
O00013114,U003710,2024-03-06 14:20:16.312279,completed,637.52,March,Wednesday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00013115,U007982,2024-07-17 04:09:42.693323,shipped,316.56,July,Wednesday,2024-04,2024-07,3,B2C (Regular),Gast_Bestellung
O00013118,U000411,2024-02-15 05:06:56.292187,completed,484.26,February,Thursday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00013121,U000781,2024-09-04 03:41:07.531017,processing,346.22,September,Wednesday,2024-09,2024-09,0,B2C (Regular),Gast_Bestellung
O00013123,U009526,2024-12-21 04:46:12.464143,completed,567.39,December,Saturday,2024-12,2024-12,0,B2C (Regular),Überlegender Käufer
O00013124,U005999,2024-04-18 06:25:05.982168,shipped,602.43,April,Thursday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00013126,U006174,2024-07-20 11:54:18.185195,shipped,244.44,July,Saturday,2024-07,2024-07,0,B2C (Regular),Sofort-Kauf
O00013129,U003006,2025-04-20 17:20:54.862118,completed,50.12,April,Sunday,2024-07,2025-04,9,B2C (Regular),Gast_Bestellung
O00013130,U001945,2024-09-20 06:44:38.000567,processing,19.76,September,Friday,2024-09,2024-09,0,B2C (Regular),Gast_Bestellung
O00013131,U004906,2025-09-04 12:42:39.227670,completed,973.57,September,Thursday,2024-12,2025-09,9,B2C (Regular),Überlegender Käufer
O00013133,U004061,2025-04-19 05:17:57.181683,processing,71.41,April,Saturday,2024-03,2025-04,13,B2C (Regular),Überlegender Käufer
O00013134,U007239,2025-06-21 20:09:30.041882,completed,159.29,June,Saturday,2024-02,2025-06,16,B2C (Regular),Überlegender Käufer
O00013135,U002980,2024-04-11 21:54:06.432345,processing,320.13,April,Thursday,2024-04,2024-04,0,B2C (Regular),Überlegender Käufer
O00013136,U001889,2024-02-07 07:50:44.990056,processing,897.97,February,Wednesday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00013137,U008561,2024-08-01 09:07:56.631226,shipped,1403.52,August,Thursday,2024-08,2024-08,0,B2C (Regular),Gast_Bestellung
O00013138,U009641,2024-09-25 23:27:54.838538,completed,71.4,September,Wednesday,2024-09,2024-09,0,B2C (Regular),Gast_Bestellung
O00013139,U001857,2025-09-19 11:12:13.404354,completed,819.76,September,Friday,2025-09,2025-09,0,B2C (Regular),Überlegender Käufer
O00013142,U008080,2025-11-09 17:59:36.819448,processing,4879.42,November,Sunday,2024-03,2025-11,20,B2B (High Value),Überlegender Käufer
O00013143,U004275,2024-07-29 12:37:54.586140,completed,441.17,July,Monday,2024-03,2024-07,4,B2C (Regular),Gast_Bestellung
O00013147,U003626,2024-02-25 14:34:21.591014,completed,42.91,February,Sunday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00013148,U006181,2024-11-28 07:07:06.843934,shipped,7.56,November,Thursday,2024-10,2024-11,1,B2C (Regular),Gast_Bestellung
O00013150,U007089,2025-10-31 11:21:34.218310,shipped,56.32,October,Friday,2025-02,2025-10,8,B2C (Regular),Überlegender Käufer
O00013151,U006033,2025-06-07 12:42:25.736566,shipped,2638.32,June,Saturday,2025-06,2025-06,0,B2B (High Value),Gast_Bestellung
O00013153,U008791,2025-08-01 22:13:37.522420,completed,460.08,August,Friday,2024-03,2025-08,17,B2C (Regular),Überlegender Käufer
O00013154,U002192,2024-10-06 10:23:13.416113,completed,824.25,October,Sunday,2024-10,2024-10,0,B2C (Regular),Überlegender Käufer
O00013156,U000830,2025-06-15 21:58:54.523408,shipped,113.67,June,Sunday,2025-06,2025-06,0,B2C (Regular),Überlegender Käufer
O00013157,U000082,2025-06-25 06:06:21.711219,completed,2302.94,June,Wednesday,2024-03,2025-06,15,B2B (High Value),Überlegender Käufer
O00013158,U006506,2025-06-11 09:05:49.048592,shipped,735.91,June,Wednesday,2024-01,2025-06,17,B2C (Regular),Gast_Bestellung
O00013159,U005530,2024-01-03 10:48:35.046699,processing,51.33,January,Wednesday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00013160,U005301,2025-06-21 03:27:17.379946,completed,5.67,June,Saturday,2025-06,2025-06,0,B2C (Regular),Überlegender Käufer
O00013161,U009216,2025-02-25 01:14:45.055341,completed,468.94,February,Tuesday,2025-02,2025-02,0,B2C (Regular),Überlegender Käufer
O00013162,U003147,2024-02-05 10:32:04.565123,processing,38.92,February,Monday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00013163,U007269,2025-05-02 12:08:54.765464,processing,2705.26,May,Friday,2025-05,2025-05,0,B2B (High Value),Überlegender Käufer
O00013164,U000441,2024-04-16 17:03:40.979148,completed,730.49,April,Tuesday,2024-03,2024-04,1,B2C (Regular),Gast_Bestellung
O00013165,U003796,2025-04-27 00:58:52.469379,shipped,568.42,April,Sunday,2024-04,2025-04,12,B2C (Regular),Überlegender Käufer
O00013166,U009315,2024-06-26 22:58:24.313539,shipped,52.05,June,Wednesday,2024-05,2024-06,1,B2C (Regular),Überlegender Käufer
O00013167,U009803,2025-03-04 22:06:42.195533,shipped,90.33,March,Tuesday,2025-03,2025-03,0,B2C (Regular),Überlegender Käufer
O00013171,U005729,2025-06-25 05:39:42.465833,completed,1493.98,June,Wednesday,2024-04,2025-06,14,B2C (Regular),Überlegender Käufer
O00013174,U002651,2025-04-27 07:48:20.335629,shipped,4978.39,April,Sunday,2025-04,2025-04,0,B2B (High Value),Überlegender Käufer
O00013175,U004642,2025-10-15 04:27:15.670444,shipped,225.42,October,Wednesday,2024-05,2025-10,17,B2C (Regular),Überlegender Käufer
O00013177,U000989,2024-04-19 03:58:50.016456,shipped,15.21,April,Friday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00013178,U001353,2024-01-21 10:39:56.294739,completed,26.08,January,Sunday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00013179,U009718,2024-09-19 12:29:32.955226,completed,1495.59,September,Thursday,2024-09,2024-09,0,B2C (Regular),Gast_Bestellung
O00013180,U004099,2024-05-19 07:54:42.318475,completed,152.1,May,Sunday,2024-05,2024-05,0,B2C (Regular),Gast_Bestellung
O00013181,U005451,2025-07-13 22:57:28.258103,shipped,426.42,July,Sunday,2025-01,2025-07,6,B2C (Regular),Überlegender Käufer
O00013182,U002947,2024-06-11 21:50:08.776118,completed,57.46,June,Tuesday,2024-05,2024-06,1,B2C (Regular),Gast_Bestellung
O00013183,U004306,2024-06-16 16:21:25.298324,shipped,96.43,June,Sunday,2024-04,2024-06,2,B2C (Regular),Gast_Bestellung
O00013184,U005431,2024-08-09 22:20:54.591611,processing,80.33,August,Friday,2024-08,2024-08,0,B2C (Regular),Gast_Bestellung
O00013185,U004445,2025-03-29 12:17:10.356167,shipped,139.3,March,Saturday,2024-07,2025-03,8,B2C (Regular),Gast_Bestellung
O00013186,U005995,2025-06-29 19:09:01.860048,processing,200.84,June,Sunday,2024-10,2025-06,8,B2C (Regular),Überlegender Käufer
O00013187,U005375,2024-09-12 17:45:28.445407,shipped,531.53,September,Thursday,2024-09,2024-09,0,B2C (Regular),Gast_Bestellung
O00013189,U002628,2024-05-09 14:09:39.727164,shipped,1613.8,May,Thursday,2024-05,2024-05,0,B2C (Regular),Gast_Bestellung
O00013191,U004668,2024-11-05 11:55:09.473530,completed,251.5,November,Tuesday,2024-11,2024-11,0,B2C (Regular),Überlegender Käufer
O00013193,U009883,2024-09-08 17:26:52.453434,shipped,70.32,September,Sunday,2024-06,2024-09,3,B2C (Regular),Gast_Bestellung
O00013196,U001028,2024-07-20 18:02:49.085268,processing,678.54,July,Saturday,2024-06,2024-07,1,B2C (Regular),Überlegender Käufer
O00013198,U005832,2024-04-08 05:26:26.828930,shipped,249.53,April,Monday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00013199,U006028,2025-10-23 21:10:15.461122,processing,2002.61,October,Thursday,2025-10,2025-10,0,B2B (High Value),Überlegender Käufer
O00013200,U005464,2025-01-09 09:24:57.235274,processing,20.84,January,Thursday,2025-01,2025-01,0,B2C (Regular),Gast_Bestellung
O00013203,U007479,2025-03-23 05:13:13.588008,shipped,63.38,March,Sunday,2025-03,2025-03,0,B2C (Regular),Gast_Bestellung
O00013209,U006565,2025-06-19 20:13:56.779778,shipped,1892.57,June,Thursday,2025-04,2025-06,2,B2B (High Value),Gast_Bestellung
O00013210,U003929,2024-02-18 10:44:34.157661,shipped,79.6,February,Sunday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00013211,U002073,2025-03-19 01:12:18.966553,shipped,943.41,March,Wednesday,2025-03,2025-03,0,B2C (Regular),Überlegender Käufer
O00013212,U006126,2025-07-26 22:05:09.571944,processing,596.15,July,Saturday,2024-01,2025-07,18,B2C (Regular),Überlegender Käufer
O00013213,U004801,2024-01-16 00:05:41.473158,processing,1505.83,January,Tuesday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00013214,U005215,2025-03-06 18:53:01.461296,processing,136.74,March,Thursday,2024-11,2025-03,4,B2C (Regular),Überlegender Käufer
O00013215,U009127,2024-02-08 03:37:31.565880,shipped,4115.1,February,Thursday,2024-02,2024-02,0,B2B (High Value),Gast_Bestellung
O00013216,U000474,2024-07-20 14:14:27.967617,shipped,233.7,July,Saturday,2024-07,2024-07,0,B2C (Regular),Gast_Bestellung
O00013218,U005553,2025-09-23 10:50:47.929392,processing,2373.36,September,Tuesday,2024-06,2025-09,15,B2B (High Value),Überlegender Käufer
O00013220,U007118,2024-10-14 22:11:46.570307,completed,1435.85,October,Monday,2024-05,2024-10,5,B2C (Regular),Gast_Bestellung
O00013221,U008107,2024-06-29 13:53:10.895849,shipped,347.86,June,Saturday,2024-06,2024-06,0,B2C (Regular),Überlegender Käufer
O00013222,U009857,2025-01-17 17:44:42.859658,shipped,1004.12,January,Friday,2024-02,2025-01,11,B2C (Regular),Überlegender Käufer
O00013223,U006330,2025-09-07 13:19:11.031779,completed,235.77,September,Sunday,2025-05,2025-09,4,B2C (Regular),Überlegender Käufer
O00013227,U001785,2024-08-09 12:07:32.120042,shipped,1236.76,August,Friday,2024-06,2024-08,2,B2C (Regular),Gast_Bestellung
O00013228,U000687,2025-08-17 21:04:44.194452,completed,20.15,August,Sunday,2024-03,2025-08,17,B2C (Regular),Überlegender Käufer
O00013229,U005482,2025-09-04 13:04:16.969684,completed,540.33,September,Thursday,2025-02,2025-09,7,B2C (Regular),Überlegender Käufer
O00013231,U004983,2024-11-16 03:38:45.285340,completed,373.1,November,Saturday,2024-07,2024-11,4,B2C (Regular),Gast_Bestellung
O00013232,U006092,2024-07-10 03:48:25.427084,processing,238.53,July,Wednesday,2024-07,2024-07,0,B2C (Regular),Gast_Bestellung
O00013234,U005841,2024-12-25 07:14:03.717016,completed,864.94,December,Wednesday,2024-08,2024-12,4,B2C (Regular),Überlegender Käufer
O00013235,U007516,2025-09-14 05:33:34.452213,shipped,668.73,September,Sunday,2024-08,2025-09,13,B2C (Regular),Überlegender Käufer
O00013236,U008152,2024-03-02 09:45:16.858141,completed,2731.04,March,Saturday,2024-03,2024-03,0,B2B (High Value),Gast_Bestellung
O00013238,U008494,2024-07-03 08:10:55.509752,completed,404.92,July,Wednesday,2024-07,2024-07,0,B2C (Regular),Überlegender Käufer
O00013239,U003830,2025-06-19 18:42:43.852127,processing,297.74,June,Thursday,2024-07,2025-06,11,B2C (Regular),Überlegender Käufer
O00013240,U001200,2025-06-28 10:39:46.577403,processing,72.71,June,Saturday,2024-01,2025-06,17,B2C (Regular),Überlegender Käufer
O00013241,U000542,2024-12-09 17:21:34.507722,shipped,620.06,December,Monday,2024-12,2024-12,0,B2C (Regular),Überlegender Käufer
O00013245,U007391,2025-08-26 21:26:34.877799,completed,484.72,August,Tuesday,2024-08,2025-08,12,B2C (Regular),Überlegender Käufer
O00013247,U006926,2024-04-24 09:30:51.674828,shipped,40.71,April,Wednesday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00013248,U007577,2025-09-28 11:33:03.443020,shipped,1298.89,September,Sunday,2025-09,2025-09,0,B2C (Regular),Überlegender Käufer
O00013251,U005417,2025-05-10 15:19:34.587735,processing,759.01,May,Saturday,2025-05,2025-05,0,B2C (Regular),Überlegender Käufer
O00013252,U001658,2025-07-05 14:51:24.027379,shipped,73.64,July,Saturday,2025-07,2025-07,0,B2C (Regular),Gast_Bestellung
O00013253,U000767,2025-03-10 17:12:06.461612,completed,20.94,March,Monday,2025-03,2025-03,0,B2C (Regular),Überlegender Käufer
O00013254,U002388,2025-08-28 09:04:44.878658,completed,5.11,August,Thursday,2025-08,2025-08,0,B2C (Regular),Überlegender Käufer
O00013256,U005106,2024-10-16 22:53:17.938541,processing,233.2,October,Wednesday,2024-10,2024-10,0,B2C (Regular),Gast_Bestellung
O00013260,U004516,2024-05-28 18:06:36.315611,processing,459.05,May,Tuesday,2024-02,2024-05,3,B2C (Regular),Gast_Bestellung
O00013262,U008532,2024-06-17 08:44:34.592930,completed,696.91,June,Monday,2024-06,2024-06,0,B2C (Regular),Gast_Bestellung
O00013263,U004477,2024-03-19 14:44:16.200085,shipped,32.43,March,Tuesday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00013265,U003078,2025-03-29 05:34:07.218866,processing,357.87,March,Saturday,2025-03,2025-03,0,B2C (Regular),Überlegender Käufer
O00013266,U005382,2025-09-12 12:55:44.653232,completed,177.94,September,Friday,2025-09,2025-09,0,B2C (Regular),Überlegender Käufer
O00013267,U000356,2024-04-28 12:21:18.876213,shipped,654.9,April,Sunday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00013269,U005256,2025-06-13 18:49:54.901496,processing,154.29,June,Friday,2025-06,2025-06,0,B2C (Regular),Überlegender Käufer
O00013270,U007985,2025-09-01 21:58:07.826419,processing,442.26,September,Monday,2025-09,2025-09,0,B2C (Regular),Gast_Bestellung
O00013271,U005426,2024-04-21 15:15:17.738652,completed,662.83,April,Sunday,2024-02,2024-04,2,B2C (Regular),Überlegender Käufer
O00013273,U003477,2025-04-24 04:35:50.169446,shipped,529.34,April,Thursday,2024-11,2025-04,5,B2C (Regular),Überlegender Käufer
O00013274,U009999,2024-12-11 17:20:38.537828,shipped,376.38,December,Wednesday,2024-12,2024-12,0,B2C (Regular),Gast_Bestellung
O00013275,U005631,2024-05-01 11:23:21.310645,completed,877.15,May,Wednesday,2024-05,2024-05,0,B2C (Regular),Gast_Bestellung
O00013277,U000871,2025-06-25 11:01:22.148218,completed,1379.87,June,Wednesday,2025-06,2025-06,0,B2C (Regular),Gast_Bestellung
O00013278,U006564,2024-12-18 04:40:56.705435,processing,358.38,December,Wednesday,2024-12,2024-12,0,B2C (Regular),Gast_Bestellung
O00013279,U008088,2025-10-09 20:29:08.975329,processing,79.35,October,Thursday,2024-10,2025-10,12,B2C (Regular),Überlegender Käufer
O00013280,U004248,2024-07-09 23:03:43.834574,completed,927.6,July,Tuesday,2024-07,2024-07,0,B2C (Regular),Gast_Bestellung
O00013282,U001205,2025-05-19 19:50:04.752371,completed,59.97,May,Monday,2024-12,2025-05,5,B2C (Regular),Überlegender Käufer
O00013283,U005318,2025-02-18 22:00:06.038960,processing,436.42,February,Tuesday,2025-02,2025-02,0,B2C (Regular),Überlegender Käufer
O00013288,U001335,2024-12-12 15:16:41.180387,processing,76.86,December,Thursday,2024-12,2024-12,0,B2C (Regular),Überlegender Käufer
O00013290,U000280,2024-08-14 14:18:09.897126,shipped,3888.36,August,Wednesday,2024-04,2024-08,4,B2B (High Value),Gast_Bestellung
O00013293,U008540,2025-08-10 08:45:14.189012,shipped,428.49,August,Sunday,2024-07,2025-08,13,B2C (Regular),Überlegender Käufer
O00013294,U002493,2024-11-16 16:54:24.441364,processing,182.85,November,Saturday,2024-11,2024-11,0,B2C (Regular),Gast_Bestellung
O00013295,U000888,2024-08-02 02:54:50.562359,completed,304.79,August,Friday,2024-08,2024-08,0,B2C (Regular),Gast_Bestellung
O00013296,U006325,2024-03-18 22:27:56.868997,processing,593.58,March,Monday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00013297,U007390,2024-06-28 12:52:41.100667,shipped,442.31,June,Friday,2024-06,2024-06,0,B2C (Regular),Gast_Bestellung
O00013298,U006847,2024-03-16 16:39:11.029087,shipped,533.78,March,Saturday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00013299,U002686,2024-11-23 15:38:36.701873,processing,309.34,November,Saturday,2024-08,2024-11,3,B2C (Regular),Gast_Bestellung
O00013302,U004821,2025-03-05 16:52:08.396189,shipped,155.96,March,Wednesday,2025-03,2025-03,0,B2C (Regular),Überlegender Käufer
O00013306,U005557,2025-11-06 22:42:36.840697,completed,380.0,November,Thursday,2025-11,2025-11,0,B2C (Regular),Überlegender Käufer
O00013307,U003425,2025-08-14 01:59:17.878860,shipped,205.35,August,Thursday,2024-07,2025-08,13,B2C (Regular),Überlegender Käufer
O00013308,U001642,2025-07-08 09:44:19.673489,shipped,189.88,July,Tuesday,2024-05,2025-07,14,B2C (Regular),Überlegender Käufer
O00013309,U005401,2025-08-12 08:58:17.948409,shipped,356.48,August,Tuesday,2024-07,2025-08,13,B2C (Regular),Überlegender Käufer
O00013311,U006230,2025-08-22 10:45:15.047276,completed,107.12,August,Friday,2024-09,2025-08,11,B2C (Regular),Überlegender Käufer
O00013312,U000220,2025-03-29 11:19:26.803745,processing,102.57,March,Saturday,2024-04,2025-03,11,B2C (Regular),Überlegender Käufer
O00013313,U006369,2024-04-28 14:00:00.451422,shipped,702.03,April,Sunday,2024-04,2024-04,0,B2C (Regular),Überlegender Käufer
O00013316,U009868,2025-09-15 16:23:50.041879,completed,658.1,September,Monday,2024-02,2025-09,19,B2C (Regular),Überlegender Käufer
O00013317,U002630,2024-07-24 00:26:28.464144,processing,427.34,July,Wednesday,2024-01,2024-07,6,B2C (Regular),Gast_Bestellung
O00013318,U009833,2025-10-21 13:32:50.155480,shipped,231.51,October,Tuesday,2025-10,2025-10,0,B2C (Regular),Überlegender Käufer
O00013320,U002086,2024-11-27 23:00:14.261561,shipped,215.62,November,Wednesday,2024-06,2024-11,5,B2C (Regular),Überlegender Käufer
O00013323,U006982,2024-05-25 13:39:23.586140,processing,925.17,May,Saturday,2024-05,2024-05,0,B2C (Regular),Gast_Bestellung
O00013326,U005888,2024-06-19 13:27:49.127657,shipped,22.01,June,Wednesday,2024-06,2024-06,0,B2C (Regular),Gast_Bestellung
O00013327,U006260,2024-02-19 22:27:00.403936,processing,54.42,February,Monday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00013330,U006763,2025-01-13 07:53:53.646671,processing,253.6,January,Monday,2024-12,2025-01,1,B2C (Regular),Überlegender Käufer
